"row","year","plotnum","id","area","surv","plotgroup","logArea","pptWin1","pptSpr1","pptSum1","pptFall1","pptAnnual1","pptLag1","snow1","FebMarSnow1","TmeanWin1","TmeanSpr1","TmeanSum1","TmeanFall1","TmeanAnnual1","pptApr1","pptMay1","pptJune1","pptWin2","pptSpr2","pptSum2","pptFall2","pptAnnual2","snow2","FebMarSnow2","TmeanWin2","TmeanSpr2","TmeanSum2","TmeanFall2","TmeanAnnual2","pptApr2","pptMay2","pptJune2","recpptApr","recFebMarSnow"
"371","1936",6,205,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"372","1936",6,245,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"373","1936",25,775,179.5527,1,4,5.19046875815301,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"374","1936",5,154,39.64427,1,1,3.67994642313574,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"375","1936",6,260,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"376","1936",22,672,919.3334,1,3,6.82364884220145,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"377","1936",25,783,0.25,0,4,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"378","1936",21,636,162.78801,1,3,5.0924488022076,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"379","1936",19,548,0.25,1,3,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"380","1936",10,525,0.25,1,2,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"381","1936",3,90,179.71965,1,1,5.19139813672621,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"382","1936",6,220,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"383","1936",6,221,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"384","1936",4,141,18.15873,1,1,2.89915143680695,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"385","1936",21,640,0.25,0,3,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"386","1936",6,242,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"387","1936",2,45,29.17847,1,1,3.37343110854657,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"388","1936",26,917,328.35806,1,4,5.79410465931302,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"389","1936",6,259,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"390","1936",6,204,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"391","1936",6,248,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"392","1936",3,93,160.67191,1,1,5.07936445970476,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"393","1936",6,246,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"394","1936",25,774,362.53734,1,4,5.89312747588643,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"395","1936",6,211,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"396","1936",10,513,319.06753,1,2,5.76540277317106,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"397","1936",1,10,86.67121,1,1,4.4621217640503,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"398","1936",7,315,0.25,0,2,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"399","1936",6,228,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"400","1936",6,244,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"401","1936",20,608,1005.280978,1,3,6.91302236151745,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"402","1936",6,222,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"403","1936",22,676,93.23114,1,3,4.53508178605751,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"404","1936",6,250,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"405","1936",21,635,725.93545,1,3,6.58746109902617,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"406","1936",8,346,1089.52435,1,2,6.99349650383662,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"407","1936",23,705,29.21039,1,4,3.37452446790244,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"408","1936",2,53,0.25,1,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"409","1936",22,681,0.25,0,3,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"410","1936",6,249,0.25,1,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"411","1936",4,140,1.95007,0,1,0.667865269367255,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"412","1936",2,69,0.25,1,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"413","1936",2,68,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"414","1936",3,92,43.494797,1,1,3.77264132174549,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"415","1936",25,782,5.46117,0,4,1.6976630525152,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"416","1936",8,348,675.9322,1,2,6.51609277515501,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"417","1936",9,428,0.25,0,2,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"418","1936",23,706,145.10773,1,4,4.97747643207556,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"419","1936",5,152,190.30172,1,1,5.24861081262174,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"420","1936",24,755,51.41043,1,4,3.93984107016393,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"421","1936",6,210,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"422","1936",22,680,0.25,0,3,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"423","1936",26,909,194.47847,1,4,5.27032146284405,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"424","1936",2,66,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"425","1936",2,55,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"426","1936",3,94,208.28319,1,1,5.33889864409829,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"427","1936",5,155,16.89476,1,1,2.82700351467915,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"428","1936",8,358,0.25,0,2,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"429","1936",6,243,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"430","1936",7,298,1109.56121,1,2,7.01171990984594,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"431","1936",6,247,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"432","1936",6,251,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"433","1936",6,195,83.123,1,1,4.42032143853619,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"434","1936",1,2,183.28199,1,1,5.21102589579036,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"435","1936",2,67,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"436","1936",26,913,0.25,0,4,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"437","1936",20,606,156.409,1,3,5.05247437121261,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"438","1936",6,238,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"439","1936",6,241,0.25,0,1,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"440","1936",26,927,0.25,0,4,-1.38629436111989,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"441","1936",25,780,31.59215,0,4,3.45290867201055,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
