"row","year","plot","Group","yeart0","covert0","nrect1","pptWin1","pptSpr1","pptSum1","pptFall1","pptAnnual1","pptLag1","snow1","FebMarSnow1","TmeanWin1","TmeanSpr1","TmeanSum1","TmeanFall1","TmeanAnnual1","pptApr1","pptMay1","pptJune1","pptWin2","pptSpr2","pptSum2","pptFall2","pptAnnual2","snow2","FebMarSnow2","TmeanWin2","TmeanSpr2","TmeanSum2","TmeanFall2","TmeanAnnual2","pptApr2","pptMay2","pptJune2","recpptApr","recFebMarSnow"
"75","1936",1,1,36,0.08263,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"76","1936",8,2,36,0.210683746,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"77","1936",2,1,36,0.028360129,1,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"78","1936",9,2,36,1e-04,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"79","1936",22,3,36,0.191048438,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"80","1936",19,3,36,0.00500234,5,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"81","1936",26,4,36,0.077659368,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"82","1936",10,2,36,0.033219947,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"83","1936",23,4,36,0.04259158,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"84","1936",3,1,36,0.075434615,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"85","1936",20,3,36,0.151613567,1,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"86","1936",4,1,36,0.014544395,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"87","1936",24,4,36,0.005141043,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"88","1936",6,1,36,0.01685617,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"89","1936",5,1,36,0.037343313,0,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"90","1936",25,4,36,0.067368856,2,35.306,86.995,33.401,71.882,227.584,236.601,83.1088,5.8801,-5.932311622,12.60573477,18.49332791,-0.111708483,6.263760644,17.399,20.447,49.149,64.135,67.183,72.898,32.766,236.982,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,0.745,0.42,1.48,-3.482473684,11.66378947
"91","1937",23,4,37,0.046819437,4,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"92","1937",24,4,37,0.008156055,1,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"93","1937",22,3,37,0.257959947,0,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"94","1937",7,2,37,0.184036417,12,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"95","1937",26,4,37,0.068936751,15,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"96","1937",19,3,37,0.009320551,5,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"97","1937",4,1,37,0.019083617,4,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"98","1937",8,2,37,0.212898341,4,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"99","1937",1,1,37,0.124986455,0,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"100","1937",20,3,37,0.167703271,0,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"101","1937",5,1,37,0.047379355,14,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"102","1937",9,2,37,0,9,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"103","1937",21,3,37,0.137434794,1,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"104","1937",6,1,37,0.021496975,6,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"105","1937",25,4,37,0.091642763,24,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"106","1937",10,2,37,0,4,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"107","1937",3,1,37,0.090634765,2,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"108","1937",2,1,37,0.04037985,2,64.135,67.183,72.898,32.766,236.982,227.584,112.1791,48.5902,-8.860300393,10.38680839,18.58841099,1.215651135,5.332642531,18.923,10.668,37.592,122.047,77.851,36.83,59.944,296.672,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,0.595,1.105,1.365,-1.958473684,28.05948947
"109","1938",7,2,38,0.205190529,1,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"110","1938",26,4,38,0.098429865,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"111","1938",19,3,38,0.013116135,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"112","1938",22,3,38,0.208150668,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"113","1938",1,1,38,0.171034143,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"114","1938",21,3,38,0.166818757,1,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"115","1938",20,3,38,0.146430766,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"116","1938",23,4,38,0.056231214,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"117","1938",2,1,38,0.050875334,1,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"118","1938",8,2,38,0.271847943,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"119","1938",6,1,38,0.031081249,1,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"120","1938",25,4,38,0.08334205,2,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"121","1938",3,1,38,0.09908679,2,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"122","1938",9,2,38,0.001364632,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"123","1938",4,1,38,0.010959782,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"124","1938",10,2,38,0.045649323,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"125","1938",24,4,38,0.012070047,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"126","1938",5,1,38,0.036439831,0,122.047,77.851,36.83,59.944,296.672,236.982,104.2162,64.9859,-4.307475678,10.21485464,18.8005191,1.801240061,6.627284531,15.113,28.067,34.671,59.055,52.705,77.089,107.569,296.418,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,0.73,0.58,0.765,-5.768473684,16.31198947
"127","1939",7,2,39,0.237732872,1,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"128","1939",22,3,39,0.223966591,3,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"129","1939",8,2,39,0.179961948,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"130","1939",23,4,39,0.052969277,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"131","1939",2,1,39,0.041675327,1,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"132","1939",9,2,39,0,1,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"133","1939",6,1,39,0.0359268,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"134","1939",1,1,39,0.148407504,2,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"135","1939",10,2,39,0.041383517,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"136","1939",25,4,39,0.079550095,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"137","1939",24,4,39,0.007987008,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"138","1939",3,1,39,0.09265185,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"139","1939",4,1,39,0.003784473,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"140","1939",19,3,39,0.011287759,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"141","1939",26,4,39,0.112499201,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"142","1939",5,1,39,0.04893142,1,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"143","1939",20,3,39,0.166570969,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"144","1939",21,3,39,0.167609516,0,59.055,52.705,77.089,107.569,296.418,296.672,88.9635,53.2384,-5.979902714,11.13281561,18.24611708,-0.119872561,5.819789354,18.542,14.732,19.431,97.917,76.2,50.292,42.164,266.573,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,1.47,0.315,1.215,-2.339473684,8.653889474
"145","1940",22,3,40,0.242060848,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"146","1940",8,2,40,0.101429273,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"147","1940",6,1,40,0.042989564,1,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"148","1940",7,2,40,0.213848698,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
